#                               L = 64
#================================================================
#x               y               Numerical       Analytical      
#================================================================
0.03125         0.546875        0.0182072       0.0182016       
0.03125         0.5625          0.0191467       0.0191411       
0.03125         0.578125        0.0201248       0.0201193       
0.03125         0.59375         0.0211431       0.0211377       
0.03125         0.609375        0.0222026       0.0221973       
0.03125         0.625           0.0233046       0.0232995       
0.03125         0.640625        0.0244502       0.0244452       
0.03125         0.65625         0.0256403       0.0256355       
0.03125         0.671875        0.0268759       0.0268713       
0.03125         0.6875          0.0281576       0.0281533       
0.03125         0.703125        0.029486        0.0294821       
0.03125         0.71875         0.0308617       0.030858        
0.03125         0.734375        0.0322846       0.0322812       
0.03125         0.75            0.0337548       0.0337518       
0.03125         0.765625        0.0352721       0.0352694       
0.03125         0.78125         0.0368357       0.0368334       
0.03125         0.796875        0.0384449       0.0384429       
0.03125         0.8125          0.0400985       0.0400968       
0.03125         0.828125        0.0417948       0.0417935       
0.03125         0.84375         0.0435322       0.0435311       
0.03125         0.859375        0.0453082       0.0453074       
0.03125         0.875           0.0471203       0.0471198       
0.03125         0.890625        0.0489657       0.0489653       
0.03125         0.90625         0.0508409       0.0508407       
0.03125         0.921875        0.0527424       0.0527423       
0.03125         0.9375          0.0546663       0.0546663       
0.03125         0.953125        0.0566085       0.0566085       
0.03125         0.96875         0.0585645       0.0585645       
0.03125         0.984375        0.0605299       0.0605299       
0.03125         1               0.0625          0.0624928       
0.046875        0               0               0               
0.046875        0.015625        0.000505119     0.000504815     
0.046875        0.03125         0.00101144      0.00101083      
0.046875        0.046875        0.00152016      0.00151924      
0.046875        0.0625          0.00203248      0.00203126      
0.046875        0.078125        0.00254963      0.00254811      
0.046875        0.09375         0.00307282      0.00307099      
0.046875        0.109375        0.0036033       0.00360116      
0.046875        0.125           0.0041423       0.00413987      
0.046875        0.140625        0.00469111      0.00468837      
0.046875        0.15625         0.00525101      0.00524797      
0.046875        0.171875        0.00582331      0.00581996      
0.046875        0.1875          0.00640935      0.0064057       
0.046875        0.203125        0.00701049      0.00700653      
0.046875        0.21875         0.00762812      0.00762386      
0.046875        0.234375        0.00826366      0.00825911      
0.046875        0.25            0.00891857      0.00891372      
0.046875        0.265625        0.00959434      0.0095892       
0.046875        0.28125         0.0102925       0.0102871       
0.046875        0.296875        0.0110146       0.0110089       
0.046875        0.3125          0.0117623       0.0117563       
0.046875        0.328125        0.0125372       0.012531        
0.046875        0.34375         0.013341        0.0133345       
0.046875        0.359375        0.0141755       0.0141687       
0.046875        0.375           0.0150423       0.0150353       
0.046875        0.390625        0.0159434       0.0159362       
0.046875        0.40625         0.0168806       0.0168731       
0.046875        0.421875        0.0178558       0.0178481       
0.046875        0.4375          0.0188709       0.0188631       
0.046875        0.453125        0.019928        0.0199199       
0.046875        0.46875         0.0210289       0.0210208       
0.046875        0.484375        0.0221759       0.0221676       
0.046875        0.5             0.0233708       0.0233624       
0.046875        0.515625        0.0246157       0.0246073       
0.046875        0.53125         0.0259128       0.0259043       
0.046875        0.546875        0.0272641       0.0272556       
0.046875        0.5625          0.0286715       0.0286631       
0.046875        0.578125        0.0301372       0.0301289       
0.046875        0.59375         0.031663        0.0316548       
0.046875        0.609375        0.0332509       0.0332428       
0.046875        0.625           0.0349025       0.0348947       
0.046875        0.640625        0.0366196       0.0366121       
0.046875        0.65625         0.0384037       0.0383965       
0.046875        0.671875        0.0402561       0.0402492       
0.046875        0.6875          0.042178        0.0421715       
0.046875        0.703125        0.0441702       0.0441641       
0.046875        0.71875         0.0462333       0.0462277       
0.046875        0.734375        0.0483678       0.0483627       
0.046875        0.75            0.0505735       0.0505689       
0.046875        0.765625        0.0528501       0.052846        
0.046875        0.78125         0.0551967       0.0551931       
0.046875        0.796875        0.057612        0.057609        
0.046875        0.8125          0.0600942       0.0600917       
0.046875        0.828125        0.0626411       0.0626391       
0.046875        0.84375         0.0652499       0.0652483       
0.046875        0.859375        0.0679172       0.067916        
0.046875        0.875           0.0706391       0.0706383       
0.046875        0.890625        0.0734112       0.0734106       
0.046875        0.90625         0.0762285       0.0762282       
0.046875        0.921875        0.0790856       0.0790855       
0.046875        0.9375          0.0819767       0.0819766       
0.046875        0.953125        0.0848954       0.0848954       
0.046875        0.96875         0.0878351       0.0878351       
0.046875        0.984375        0.090789        0.090789        
0.046875        1               0.09375         0.0937595       
0.0625          0               0               0               
0.0625          0.015625        0.000671626     0.000671221     
0.0625          0.03125         0.00134485      0.00134404      
0.0625          0.046875        0.00202126      0.00202004      
0.0625          0.0625          0.00270247      0.00270085      
0.0625          0.078125        0.0033901       0.00338807      
0.0625          0.09375         0.00408576      0.00408333      
0.0625          0.109375        0.00479111      0.00478827      
0.0625          0.125           0.00550781      0.00550457      
0.0625          0.140625        0.00623755      0.0062339       
0.0625          0.15625         0.00698204      0.00697799      
0.0625          0.171875        0.00774303      0.00773857      
0.0625          0.1875          0.0085223       0.00851743      
0.0625          0.203125        0.00932165      0.00931638      
0.0625          0.21875         0.0101429       0.0101373       
0.0625          0.234375        0.0109881       0.010982        
0.0625          0.25            0.011859        0.0118525       
0.0625          0.265625        0.0127576       0.0127508       
0.0625          0.28125         0.0136861       0.0136788       
0.0625          0.296875        0.0146464       0.0146388       
0.0625          0.3125          0.0156407       0.0156327       
0.0625          0.328125        0.0166713       0.0166629       
0.0625          0.34375         0.0177403       0.0177316       
0.0625          0.359375        0.0188502       0.0188411       
0.0625          0.375           0.0200032       0.0199938       
0.0625          0.390625        0.0212017       0.021192        
0.0625          0.40625         0.0224484       0.0224384       
0.0625          0.421875        0.0237456       0.0237353       
0.0625          0.4375          0.025096        0.0250855       
0.0625          0.453125        0.0265023       0.0264916       
0.0625          0.46875         0.0279671       0.0279562       
0.0625          0.484375        0.0294931       0.029482        
0.0625          0.5             0.0310831       0.0310719       
0.0625          0.515625        0.0327399       0.0327286       
0.0625          0.53125         0.0344661       0.0344548       
0.0625          0.546875        0.0362647       0.0362533       
0.0625          0.5625          0.0381382       0.0381269       
0.0625          0.578125        0.0400894       0.0400782       
0.0625          0.59375         0.042121        0.0421099       
0.0625          0.609375        0.0442353       0.0442245       
0.0625          0.625           0.046435        0.0464244       
0.0625          0.640625        0.0487221       0.0487119       
0.0625          0.65625         0.0510988       0.051089        
0.0625          0.671875        0.0535669       0.0535576       
0.0625          0.6875          0.056128        0.0561192       
0.0625          0.703125        0.0587833       0.0587751       
0.0625          0.71875         0.0615337       0.0615261       
0.0625          0.734375        0.0643798       0.0643728       
0.0625          0.75            0.0673214       0.0673151       
0.0625          0.765625        0.0703581       0.0703526       
0.0625          0.78125         0.0734889       0.0734841       
0.0625          0.796875        0.0767121       0.076708        
0.0625          0.8125          0.0800253       0.0800219       
0.0625          0.828125        0.0834255       0.0834228       
0.0625          0.84375         0.0869091       0.086907        
0.0625          0.859375        0.0904715       0.0904699       
0.0625          0.875           0.0941076       0.0941065       
0.0625          0.890625        0.0978114       0.0978107       
0.0625          0.90625         0.101576        0.101576        
0.0625          0.921875        0.105395        0.105395        
0.0625          0.9375          0.109259        0.109259        
0.0625          0.953125        0.113161        0.113161        
0.0625          0.96875         0.117092        0.117092        
0.0625          0.984375        0.121041        0.121041        
0.0625          1               0.125           0.12499         
0.078125        0               0               0               
0.078125        0.015625        0.000836538     0.000836033     
0.078125        0.03125         0.00167506      0.00167405      
0.078125        0.046875        0.00251757      0.00251605      
0.078125        0.0625          0.00336605      0.00336403      
0.078125        0.078125        0.00422252      0.00421999      
0.078125        0.09375         0.00508902      0.00508598      
0.078125        0.109375        0.00596758      0.00596404      
0.078125        0.125           0.00686028      0.00685624      
0.078125        0.140625        0.00776924      0.00776468      
0.078125        0.15625         0.00869658      0.00869152      
0.078125        0.171875        0.00964448      0.00963892      
0.078125        0.1875          0.0106152       0.0106091       
0.078125        0.203125        0.0116109       0.0116043       
0.078125        0.21875         0.0126339       0.0126269       
0.078125        0.234375        0.0136867       0.0136791       
0.078125        0.25            0.0147716       0.0147635       
0.078125        0.265625        0.0158911       0.0158825       
0.078125        0.28125         0.0170477       0.0170387       
0.078125        0.296875        0.0182441       0.0182346       
0.078125        0.3125          0.0194829       0.0194729       
0.078125        0.328125        0.0207669       0.0207565       
0.078125        0.34375         0.0220989       0.022088        
0.078125        0.359375        0.0234817       0.0234704       
0.078125        0.375           0.0249184       0.0249067       
0.078125        0.390625        0.026412        0.0263998       
0.078125        0.40625         0.0279655       0.027953        
0.078125        0.421875        0.0295822       0.0295693       
0.078125        0.4375          0.0312653       0.0312521       
0.078125        0.453125        0.0330181       0.0330047       
0.078125        0.46875         0.034844        0.0348303       
0.078125        0.484375        0.0367464       0.0367325       
0.078125        0.5             0.0387288       0.0387147       
0.078125        0.515625        0.0407945       0.0407803       
0.078125        0.53125         0.0429472       0.0429329       
0.078125        0.546875        0.0451903       0.045176        
0.078125        0.5625          0.0475272       0.0475129       
0.078125        0.578125        0.0499613       0.0499472       
0.078125        0.59375         0.052496        0.0524821       
0.078125        0.609375        0.0551345       0.0551208       
0.078125        0.625           0.0578799       0.0578665       
0.078125        0.640625        0.060735        0.0607221       
0.078125        0.65625         0.0637025       0.0636901       
0.078125        0.671875        0.0667847       0.0667729       
0.078125        0.6875          0.0699838       0.0699726       
0.078125        0.703125        0.0733013       0.0732909       
0.078125        0.71875         0.0767385       0.0767288       
0.078125        0.734375        0.0802961       0.0802872       
0.078125        0.75            0.0839741       0.0839661       
0.078125        0.765625        0.0877721       0.087765        
0.078125        0.78125         0.0916888       0.0916825       
0.078125        0.796875        0.0957221       0.0957168       
0.078125        0.8125          0.0998693       0.0998649       
0.078125        0.828125        0.104127        0.104123        
0.078125        0.84375         0.108489        0.108487        
0.078125        0.859375        0.112952        0.11295         
0.078125        0.875           0.117508        0.117507        
0.078125        0.890625        0.122151        0.12215         
0.078125        0.90625         0.12687         0.12687         
0.078125        0.921875        0.131658        0.131658        
0.078125        0.9375          0.136505        0.136505        
0.078125        0.953125        0.141399        0.141399        
0.078125        0.96875         0.146329        0.146329        
0.078125        0.984375        0.151283        0.151283        
0.078125        1               0.15625         0.15626         
0.09375         0               0               0               
0.09375         0.015625        0.000999463     0.000998858     
0.09375         0.03125         0.0020013       0.00200009      
0.09375         0.046875        0.0030079       0.00300608      
0.09375         0.0625          0.00402164      0.00401921      
0.09375         0.078125        0.00504493      0.0050419       
0.09375         0.09375         0.0060802       0.00607657      
0.09375         0.109375        0.0071299       0.00712566      
0.09375         0.125           0.00819651      0.00819166      
0.09375         0.140625        0.00928254      0.00927709      
0.09375         0.15625         0.0103906       0.0103845       
0.09375         0.171875        0.0115232       0.0115165       
0.09375         0.1875          0.012683        0.0126757       
0.09375         0.203125        0.0138727       0.0138649       
0.09375         0.21875         0.0150952       0.0150867       
0.09375         0.234375        0.0163532       0.0163441       
0.09375         0.25            0.0176496       0.0176399       
0.09375         0.265625        0.0189874       0.0189772       
0.09375         0.28125         0.0203696       0.0203588       
0.09375         0.296875        0.0217994       0.021788        
0.09375         0.3125          0.02328         0.023268        
0.09375         0.328125        0.0248145       0.024802        
0.09375         0.34375         0.0264065       0.0263935       
0.09375         0.359375        0.0280594       0.0280458       
0.09375         0.375           0.0297768       0.0297627       
0.09375         0.390625        0.0315622       0.0315476       
0.09375         0.40625         0.0334195       0.0334044       
0.09375         0.421875        0.0353524       0.0353369       
0.09375         0.4375          0.0373649       0.037349        
0.09375         0.453125        0.0394609       0.0394446       
0.09375         0.46875         0.0416445       0.0416279       
0.09375         0.484375        0.0439198       0.043903        
0.09375         0.5             0.046291        0.046274        
0.09375         0.515625        0.0487623       0.0487451       
0.09375         0.53125         0.0513379       0.0513206       
0.09375         0.546875        0.054022        0.0540047       
0.09375         0.5625          0.0568189       0.0568016       
0.09375         0.578125        0.0597326       0.0597155       
0.09375         0.59375         0.0627673       0.0627504       
0.09375         0.609375        0.0659269       0.0659102       
0.09375         0.625           0.0692151       0.0691988       
0.09375         0.640625        0.0726355       0.0726197       
0.09375         0.65625         0.0761914       0.0761762       
0.09375         0.671875        0.0798858       0.0798712       
0.09375         0.6875          0.0837212       0.0837074       
0.09375         0.703125        0.0876997       0.0876868       
0.09375         0.71875         0.091823        0.091811        
0.09375         0.734375        0.096092        0.096081        
0.09375         0.75            0.100507        0.100497        
0.09375         0.765625        0.105067        0.105059        
0.09375         0.78125         0.109772        0.109764        
0.09375         0.796875        0.114618        0.114612        
0.09375         0.8125          0.119603        0.119598        
0.09375         0.828125        0.124722        0.124718        
0.09375         0.84375         0.12997         0.129966        
0.09375         0.859375        0.13534         0.135337        
0.09375         0.875           0.140823        0.140821        
0.09375         0.890625        0.146412        0.146411        
0.09375         0.90625         0.152096        0.152095        
0.09375         0.921875        0.157864        0.157863        
0.09375         0.9375          0.163703        0.163703        
0.09375         0.953125        0.1696          0.1696          
0.09375         0.96875         0.175542        0.175542        
0.09375         0.984375        0.181513        0.181513        
0.09375         1               0.1875          0.187493        
0.109375        0               0               0               
0.109375        0.015625        0.00116001      0.00115931      
0.109375        0.03125         0.00232278      0.00232138      
0.109375        0.046875        0.00349108      0.00348897      
0.109375        0.0625          0.00466767      0.00466485      
0.109375        0.078125        0.00585536      0.00585184      
0.109375        0.09375         0.00705696      0.00705273      
0.109375        0.109375        0.00827531      0.00827038      
0.109375        0.125           0.00951331      0.00950767      
0.109375        0.140625        0.0107739       0.0107675       
0.109375        0.15625         0.0120599       0.0120529       
0.109375        0.171875        0.0133746       0.0133668       
0.109375        0.1875          0.0147209       0.0147124       
0.109375        0.203125        0.0161019       0.0160928       
0.109375        0.21875         0.017521        0.0175111       
0.109375        0.234375        0.0189813       0.0189707       
0.109375        0.25            0.0204862       0.020475        
0.109375        0.265625        0.0220393       0.0220274       
0.109375        0.28125         0.023644        0.0236314       
0.109375        0.296875        0.025304        0.0252907       
0.109375        0.3125          0.0270229       0.027009        
0.109375        0.328125        0.0288047       0.0287901       
0.109375        0.34375         0.0306533       0.0306381       
0.109375        0.359375        0.0325727       0.0325568       
0.109375        0.375           0.0345671       0.0345506       
0.109375        0.390625        0.0366406       0.0366236       
0.109375        0.40625         0.0387978       0.0387802       
0.109375        0.421875        0.041043        0.0410249       
0.109375        0.4375          0.0433809       0.0433623       
0.109375        0.453125        0.045816        0.045797        
0.109375        0.46875         0.0483532       0.0483338       
0.109375        0.484375        0.0509973       0.0509775       
0.109375        0.5             0.0537531       0.0537331       
0.109375        0.515625        0.0566257       0.0566055       
0.109375        0.53125         0.05962         0.0595997       
0.109375        0.546875        0.062741        0.0627206       
0.109375        0.5625          0.0659937       0.0659733       
0.109375        0.578125        0.069383        0.0693627       
0.109375        0.59375         0.0729137       0.0728936       
0.109375        0.609375        0.0765906       0.0765708       
0.109375        0.625           0.0804181       0.0803987       
0.109375        0.640625        0.0844005       0.0843817       
0.109375        0.65625         0.0885418       0.0885237       
0.109375        0.671875        0.0928457       0.0928284       
0.109375        0.6875          0.0973154       0.0972989       
0.109375        0.703125        0.101953        0.101938        
0.109375        0.71875         0.106762        0.106747        
0.109375        0.734375        0.111742        0.111729        
0.109375        0.75            0.116894        0.116882        
0.109375        0.765625        0.122219        0.122208        
0.109375        0.78125         0.127713        0.127704        
0.109375        0.796875        0.133376        0.133368        
0.109375        0.8125          0.139203        0.139196        
0.109375        0.828125        0.145189        0.145184        
0.109375        0.84375         0.151328        0.151324        
0.109375        0.859375        0.157613        0.157609        
0.109375        0.875           0.164033        0.164031        
0.109375        0.890625        0.170579        0.170577        
0.109375        0.90625         0.177238        0.177237        
0.109375        0.921875        0.183997        0.183997        
0.109375        0.9375          0.190842        0.190842        
0.109375        0.953125        0.197757        0.197757        
0.109375        0.96875         0.204725        0.204725        
0.109375        0.984375        0.211728        0.211728        
0.109375        1               0.21875         0.218754        
0.125           0               0               0               
0.125           0.015625        0.0013178       0.001317        
0.125           0.03125         0.00263874      0.00263714      
0.125           0.046875        0.00396596      0.00396356      
0.125           0.0625          0.00530261      0.00529941      
0.125           0.078125        0.00665188      0.00664787      
0.125           0.09375         0.00801695      0.00801214      
0.125           0.109375        0.00940108      0.00939547      
0.125           0.125           0.0108075       0.0108011       
0.125           0.140625        0.0122397       0.0122324       
0.125           0.15625         0.0137008       0.0136928       
0.125           0.171875        0.0151944       0.0151856       
0.125           0.1875          0.016724        0.0167143       
0.125           0.203125        0.0182931       0.0182827       
0.125           0.21875         0.0199054       0.0198942       
0.125           0.234375        0.0215647       0.0215527       
0.125           0.25            0.0232748       0.0232619       
0.125           0.265625        0.0250396       0.0250259       
0.125           0.28125         0.0268631       0.0268487       
0.125           0.296875        0.0287495       0.0287343       
0.125           0.3125          0.0307031       0.0306871       
0.125           0.328125        0.0327282       0.0327115       
0.125           0.34375         0.0348293       0.0348118       
0.125           0.359375        0.037011        0.0369929       
0.125           0.375           0.0392781       0.0392593       
0.125           0.390625        0.0416355       0.041616        
0.125           0.40625         0.0440881       0.0440679       
0.125           0.421875        0.046641        0.0466203       
0.125           0.4375          0.0492996       0.0492783       
0.125           0.453125        0.0520691       0.0520473       
0.125           0.46875         0.054955        0.0549327       
0.125           0.484375        0.057963        0.0579403       
0.125           0.5             0.0610985       0.0610755       
0.125           0.515625        0.0643674       0.0643441       
0.125           0.53125         0.0677755       0.0677519       
0.125           0.546875        0.0713284       0.0713048       
0.125           0.5625          0.075032        0.0750083       
0.125           0.578125        0.078892        0.0788684       
0.125           0.59375         0.082914        0.0828907       
0.125           0.609375        0.0871036       0.0870806       
0.125           0.625           0.0914661       0.0914435       
0.125           0.640625        0.0960066       0.0959846       
0.125           0.65625         0.10073         0.100708        
0.125           0.671875        0.10564         0.10562         
0.125           0.6875          0.110741        0.110722        
0.125           0.703125        0.116037        0.116018        
0.125           0.71875         0.121529        0.121512        
0.125           0.734375        0.12722         0.127204        
0.125           0.75            0.13311         0.133095        
0.125           0.765625        0.139199        0.139186        
0.125           0.78125         0.145487        0.145475        
0.125           0.796875        0.151969        0.15196         
0.125           0.8125          0.158643        0.158635        
0.125           0.828125        0.165503        0.165496        
0.125           0.84375         0.172542        0.172536        
0.125           0.859375        0.17975         0.179746        
0.125           0.875           0.187117        0.187115        
0.125           0.890625        0.194632        0.19463         
0.125           0.90625         0.20228         0.202279        
0.125           0.921875        0.210046        0.210045        
0.125           0.9375          0.217912        0.217912        
0.125           0.953125        0.22586         0.22586         
0.125           0.96875         0.233872        0.233872        
0.125           0.984375        0.241925        0.241925        
0.125           1               0.25            0.25            
0.140625        0               0               0               
0.140625        0.015625        0.00147246      0.00147156      
0.140625        0.03125         0.00294842      0.00294663      
0.140625        0.046875        0.00443141      0.00442871      
0.140625        0.0625          0.00592494      0.00592135      
0.140625        0.078125        0.00743258      0.00742809      
0.140625        0.09375         0.0089579       0.00895251      
0.140625        0.109375        0.0105045       0.0104982       
0.140625        0.125           0.0120761       0.0120689       
0.140625        0.140625        0.0136764       0.0136683       
0.140625        0.15625         0.0153092       0.0153002       
0.140625        0.171875        0.0169782       0.0169683       
0.140625        0.1875          0.0186875       0.0186767       
0.140625        0.203125        0.0204411       0.0204294       
0.140625        0.21875         0.022243        0.0222304       
0.140625        0.234375        0.0240974       0.0240839       
0.140625        0.25            0.0260086       0.0259942       
0.140625        0.265625        0.0279811       0.0279658       
0.140625        0.28125         0.0300193       0.0300031       
0.140625        0.296875        0.0321279       0.0321109       
0.140625        0.3125          0.0343117       0.0342938       
0.140625        0.328125        0.0365756       0.0365568       
0.140625        0.34375         0.0389246       0.038905        
0.140625        0.359375        0.041364        0.0413435       
0.140625        0.375           0.0438989       0.0438777       
0.140625        0.390625        0.0465351       0.0465131       
0.140625        0.40625         0.049278        0.0492552       
0.140625        0.421875        0.0521334       0.05211         
0.140625        0.4375          0.0551074       0.0550833       
0.140625        0.453125        0.0582058       0.0581811       
0.140625        0.46875         0.0614349       0.0614096       
0.140625        0.484375        0.064801        0.0647753       
0.140625        0.5             0.0683106       0.0682844       
0.140625        0.515625        0.0719701       0.0719435       
0.140625        0.53125         0.075786        0.0757592       
0.140625        0.546875        0.0797651       0.0797381       
0.140625        0.5625          0.0839138       0.0838868       
0.140625        0.578125        0.0882389       0.0882119       
0.140625        0.59375         0.0927467       0.09272         
0.140625        0.609375        0.0974438       0.0974173       
0.140625        0.625           0.102336        0.10231         
0.140625        0.640625        0.10743         0.107405        
0.140625        0.65625         0.112731        0.112706        
0.140625        0.671875        0.118243        0.11822         
0.140625        0.6875          0.123973        0.12395         
0.140625        0.703125        0.129923        0.129902        
0.140625        0.71875         0.136097        0.136077        
0.140625        0.734375        0.142498        0.142479        
0.140625        0.75            0.149126        0.149109        
0.140625        0.765625        0.155982        0.155967        
0.140625        0.78125         0.163065        0.163051        
0.140625        0.796875        0.170372        0.17036         
0.140625        0.8125          0.177898        0.177888        
0.140625        0.828125        0.185639        0.18563         
0.140625        0.84375         0.193585        0.193579        
0.140625        0.859375        0.201728        0.201723        
0.140625        0.875           0.210055        0.210051        
0.140625        0.890625        0.218552        0.21855         
0.140625        0.90625         0.227204        0.227203        
0.140625        0.921875        0.235993        0.235992        
0.140625        0.9375          0.244899        0.244899        
0.140625        0.953125        0.253901        0.253901        
0.140625        0.96875         0.262976        0.262976        
0.140625        0.984375        0.272101        0.272101        
0.140625        1               0.28125         0.281246        
0.15625         0               0               0               
0.15625         0.015625        0.00162361      0.00162261      
0.15625         0.03125         0.00325108      0.0032491       
0.15625         0.046875        0.0048863       0.00488333      
0.15625         0.0625          0.00653317      0.0065292       
0.15625         0.078125        0.0081956       0.00819063      
0.15625         0.09375         0.00987754      0.00987158      
0.15625         0.109375        0.011583        0.011576        
0.15625         0.125           0.013316        0.0133081       
0.15625         0.140625        0.0150807       0.0150717       
0.15625         0.15625         0.0168812       0.0168713       
