#====================================================
#t = 0.6     rho_bar = 0.7     Viscosity = 0.16
#====================================================
#x              rho
#====================================================
0               0.700195
0.001001        0.700205
0.002002        0.700216
0.003003        0.700227
0.004004        0.700239
0.00500501      0.700252
0.00600601      0.700265
0.00700701      0.700279
0.00800801      0.700293
0.00900901      0.700308
0.01001         0.700324
0.011011        0.700341
0.012012        0.700358
0.013013        0.700376
0.014014        0.700396
0.015015        0.700416
0.016016        0.700437
0.017017        0.700459
0.018018        0.700482
0.019019        0.700506
0.02002         0.700531
0.021021        0.700558
0.022022        0.700586
0.023023        0.700615
0.024024        0.700645
0.025025        0.700677
0.026026        0.70071
0.027027        0.700745
0.028028        0.700781
0.029029        0.70082
0.03003         0.700859
0.031031        0.700901
0.032032        0.700945
0.033033        0.70099
0.034034        0.701038
0.035035        0.701088
0.036036        0.70114
0.037037        0.701195
0.038038        0.701252
0.039039        0.701312
0.04004         0.701375
0.041041        0.70144
0.042042        0.701509
0.043043        0.70158
0.044044        0.701655
0.045045        0.701733
0.046046        0.701815
0.047047        0.701901
0.048048        0.701991
0.049049        0.702085
0.0500501       0.702183
0.0510511       0.702286
0.0520521       0.702394
0.0530531       0.702507
0.0540541       0.702625
0.0550551       0.702749
0.0560561       0.702879
0.0570571       0.703016
0.0580581       0.703158
0.0590591       0.703308
0.0600601       0.703466
0.0610611       0.703631
0.0620621       0.703804
0.0630631       0.703986
0.0640641       0.704178
0.0650651       0.70438
0.0660661       0.704592
0.0670671       0.704816
0.0680681       0.705052
0.0690691       0.705301
0.0700701       0.705564
0.0710711       0.705843
0.0720721       0.706139
0.0730731       0.706455
0.0740741       0.706797
0.0750751       0.707177
0.0760761       0.707626
0.0770771       0.708221
0.0780781       0.709158
0.0790791       0.71094
0.0800801       0.714805
0.0810811       0.72353
0.0820821       0.742027
0.0830831       0.774579
0.0840841       0.815826
0.0850851       0.848007
0.0860861       0.85878
0.0870871       0.854407
0.0880881       0.84794
0.0890891       0.845496
0.0900901       0.846175
0.0910911       0.847375
0.0920921       0.847789
0.0930931       0.847505
0.0940941       0.847044
0.0950951       0.846703
0.0960961       0.846492
0.0970971       0.846312
0.0980981       0.846101
0.0990991       0.84585
0.1001          0.845579
0.101101        0.845302
0.102102        0.845021
0.103103        0.844735
0.104104        0.84444
0.105105        0.844137
0.106106        0.843826
0.107107        0.843509
0.108108        0.843185
0.109109        0.842855
0.11011         0.84252
0.111111        0.842178
0.112112        0.841831
0.113113        0.841479
0.114114        0.841122
0.115115        0.84076
0.116116        0.840394
0.117117        0.840023
0.118118        0.839648
0.119119        0.839269
0.12012         0.838885
0.121121        0.838498
0.122122        0.838107
0.123123        0.837713
0.124124        0.837315
0.125125        0.836914
0.126126        0.836509
0.127127        0.836102
0.128128        0.835691
0.129129        0.835277
0.13013         0.834861
0.131131        0.834442
0.132132        0.83402
0.133133        0.833596
0.134134        0.833169
0.135135        0.832739
0.136136        0.832307
0.137137        0.831873
0.138138        0.831437
0.139139        0.830999
0.14014         0.830558
0.141141        0.830115
0.142142        0.829671
0.143143        0.829224
0.144144        0.828776
0.145145        0.828325
0.146146        0.827873
0.147147        0.827419
0.148148        0.826964
0.149149        0.826507
0.15015         0.826048
0.151151        0.825588
0.152152        0.825126
0.153153        0.824663
0.154154        0.824198
0.155155        0.823732
0.156156        0.823264
0.157157        0.822796
0.158158        0.822326
0.159159        0.821854
0.16016         0.821382
0.161161        0.820908
0.162162        0.820433
0.163163        0.819957
0.164164        0.81948
0.165165        0.819002
0.166166        0.818523
0.167167        0.818042
0.168168        0.817561
0.169169        0.817079
0.17017         0.816596
0.171171        0.816112
0.172172        0.815627
0.173173        0.815142
0.174174        0.814655
0.175175        0.814168
0.176176        0.81368
0.177177        0.813191
0.178178        0.812701
0.179179        0.812211
0.18018         0.81172
0.181181        0.811228
0.182182        0.810736
0.183183        0.810243
0.184184        0.809749
0.185185        0.809255
0.186186        0.80876
0.187187        0.808265
0.188188        0.807769
0.189189        0.807273
0.19019         0.806776
0.191191        0.806279
0.192192        0.805781
0.193193        0.805283
0.194194        0.804784
0.195195        0.804285
0.196196        0.803786
0.197197        0.803286
0.198198        0.802786
0.199199        0.802285
0.2002          0.801784
0.201201        0.801283
0.202202        0.800781
0.203203        0.80028
0.204204        0.799778
0.205205        0.799275
0.206206        0.798773
0.207207        0.79827
0.208208        0.797767
0.209209        0.797264
0.21021         0.79676
0.211211        0.796257
0.212212        0.795753
0.213213        0.795249
0.214214        0.794745
0.215215        0.794241
0.216216        0.793737
0.217217        0.793233
0.218218        0.792728
0.219219        0.792224
0.22022         0.791719
0.221221        0.791215
0.222222        0.79071
0.223223        0.790206
0.224224        0.789701
0.225225        0.789197
0.226226        0.788692
0.227227        0.788188
0.228228        0.787683
0.229229        0.787179
0.23023         0.786675
0.231231        0.786171
0.232232        0.785666
0.233233        0.785162
0.234234        0.784659
0.235235        0.784155
0.236236        0.783651
0.237237        0.783148
0.238238        0.782645
0.239239        0.782142
0.24024         0.781639
0.241241        0.781136
0.242242        0.780634
0.243243        0.780131
0.244244        0.779629
0.245245        0.779128
0.246246        0.778626
0.247247        0.778125
0.248248        0.777624
0.249249        0.777124
0.25025         0.776623
0.251251        0.776123
0.252252        0.775624
0.253253        0.775124
0.254254        0.774626
0.255255        0.774127
0.256256        0.773629
0.257257        0.773131
0.258258        0.772634
0.259259        0.772137
0.26026         0.77164
0.261261        0.771144
0.262262        0.770649
0.263263        0.770154
0.264264        0.769659
0.265265        0.769165
0.266266        0.768671
0.267267        0.768178
0.268268        0.767685
0.269269        0.767193
0.27027         0.766702
0.271271        0.766211
0.272272        0.76572
0.273273        0.765231
0.274274        0.764741
0.275275        0.764253
0.276276        0.763765
0.277277        0.763278
0.278278        0.762791
0.279279        0.762305
0.28028         0.76182
0.281281        0.761335
0.282282        0.760851
0.283283        0.760368
0.284284        0.759885
0.285285        0.759404
0.286286        0.758923
0.287287        0.758442
0.288288        0.757963
0.289289        0.757484
0.29029         0.757007
0.291291        0.75653
0.292292        0.756053
0.293293        0.755578
0.294294        0.755104
0.295295        0.75463
0.296296        0.754158
0.297297        0.753686
0.298298        0.753215
0.299299        0.752745
0.3003          0.752276
0.301301        0.751808
0.302302        0.751341
0.303303        0.750875
0.304304        0.75041
0.305305        0.749946
0.306306        0.749483
0.307307        0.749022
0.308308        0.748561
0.309309        0.748101
0.31031         0.747643
0.311311        0.747185
0.312312        0.746729
0.313313        0.746274
0.314314        0.74582
0.315315        0.745367
0.316316        0.744915
0.317317        0.744465
0.318318        0.744016
0.319319        0.743568
0.32032         0.743121
0.321321        0.742676
0.322322        0.742232
0.323323        0.741789
0.324324        0.741348
0.325325        0.740908
0.326326        0.740469
0.327327        0.740032
0.328328        0.739596
0.329329        0.739162
0.33033         0.738729
0.331331        0.738297
0.332332        0.737867
0.333333        0.737439
0.334334        0.737012
0.335335        0.736587
0.336336        0.736163
0.337337        0.735741
0.338338        0.73532
0.339339        0.734901
0.34034         0.734484
0.341341        0.734068
0.342342        0.733654
0.343343        0.733242
0.344344        0.732831
0.345345        0.732422
0.346346        0.732015
0.347347        0.73161
0.348348        0.731207
0.349349        0.730805
0.35035         0.730406
0.351351        0.730008
0.352352        0.729612
0.353353        0.729218
0.354354        0.728826
0.355355        0.728436
0.356356        0.728048
0.357357        0.727662
0.358358        0.727278
0.359359        0.726896
0.36036         0.726516
0.361361        0.726138
0.362362        0.725762
0.363363        0.725389
0.364364        0.725018
0.365365        0.724649
0.366366        0.724282
0.367367        0.723917
0.368368        0.723555
0.369369        0.723195
0.37037         0.722837
0.371371        0.722482
0.372372        0.722129
0.373373        0.721778
0.374374        0.72143
0.375375        0.721085
0.376376        0.720741
0.377377        0.720401
0.378378        0.720063
0.379379        0.719727
0.38038         0.719394
0.381381        0.719063
0.382382        0.718736
0.383383        0.71841
0.384384        0.718088
0.385385        0.717768
0.386386        0.717451
0.387387        0.717136
0.388388        0.716825
0.389389        0.716516
0.39039         0.71621
0.391391        0.715907
0.392392        0.715606
0.393393        0.715309
0.394394        0.715014
0.395395        0.714722
0.396396        0.714434
0.397397        0.714148
0.398398        0.713865
0.399399        0.713585
0.4004          0.713308
0.401401        0.713035
0.402402        0.712764
0.403403        0.712496
0.404404        0.712232
0.405405        0.71197
0.406406        0.711712
0.407407        0.711457
0.408408        0.711205
0.409409        0.710956
0.41041         0.71071
0.411411        0.710468
0.412412        0.710229
0.413413        0.709993
0.414414        0.70976
0.415415        0.70953
0.416416        0.709304
0.417417        0.709081
0.418418        0.708861
0.419419        0.708645
0.42042         0.708431
0.421421        0.708221
0.422422        0.708015
0.423423        0.707811
0.424424        0.707611
0.425425        0.707414
0.426426        0.707221
0.427427        0.707031
0.428428        0.706844
0.429429        0.70666
0.43043         0.70648
0.431431        0.706302
0.432432        0.706129
0.433433        0.705958
0.434434        0.70579
0.435435        0.705626
0.436436        0.705465
0.437437        0.705308
0.438438        0.705153
0.439439        0.705001
0.44044         0.704853
0.441441        0.704708
0.442442        0.704566
0.443443        0.704427
0.444444        0.704291
0.445445        0.704158
0.446446        0.704028
0.447447        0.703901
0.448448        0.703777
0.449449        0.703656
0.45045         0.703538
0.451451        0.703423
0.452452        0.70331
0.453453        0.703201
0.454454        0.703094
0.455455        0.70299
0.456456        0.702888
0.457457        0.70279
0.458458        0.702694
0.459459        0.7026
0.46046         0.702509
0.461461        0.702421
0.462462        0.702335
0.463463        0.702251
0.464464        0.70217
0.465465        0.702091
0.466466        0.702014
0.467467        0.70194
0.468468        0.701868
0.469469        0.701798
0.47047         0.701731
0.471471        0.701665
0.472472        0.701601
0.473473        0.70154
0.474474        0.70148
0.475475        0.701422
0.476476        0.701367
0.477477        0.701313
0.478478        0.701261
0.479479        0.70121
0.48048         0.701161
0.481481        0.701114
0.482482        0.701069
0.483483        0.701025
0.484484        0.700983
0.485485        0.700942
0.486486        0.700903
0.487487        0.700865
0.488488        0.700828
0.489489        0.700793
0.49049         0.700759
0.491491        0.700727
0.492492        0.700695
0.493493        0.700665
0.494494        0.700636
0.495495        0.700608
0.496496        0.700581
0.497497        0.700555
0.498498        0.700531
0.499499        0.700507
0.500501        0.700484
0.501502        0.700462
0.502503        0.700441
0.503504        0.700421
0.504505        0.700401
0.505506        0.700383
0.506507        0.700365
0.507508        0.700348
0.508509        0.700332
0.50951         0.700316
0.510511        0.700301
0.511512        0.700287
0.512513        0.700273
0.513514        0.70026
0.514515        0.700247
0.515516        0.700236
0.516517        0.700224
0.517518        0.700213
0.518519        0.700203
0.51952         0.700193
0.520521        0.700183
0.521522        0.700174
0.522523        0.700165
0.523524        0.700157
0.524525        0.700149
0.525526        0.700142
0.526527        0.700134
0.527528        0.700128
0.528529        0.700121
0.52953         0.700115
0.530531        0.700109
0.531532        0.700103
0.532533        0.700098
0.533534        0.700093
0.534535        0.700088
0.535536        0.700083
0.536537        0.700079
0.537538        0.700075
0.538539        0.700071
0.53954         0.700067
0.540541        0.700063
0.541542        0.70006
0.542543        0.700057
0.543544        0.700054
0.544545        0.700051
0.545546        0.700048
0.546547        0.700045
0.547548        0.700043
0.548549        0.700041
0.54955         0.700038
0.550551        0.700036
0.551552        0.700034
0.552553        0.700032
0.553554        0.70003
0.554555        0.700029
0.555556        0.700027
0.556557        0.700026
0.557558        0.700024
0.558559        0.700023
0.55956         0.700021
0.560561        0.70002
0.561562        0.700019
0.562563        0.700018
0.563564        0.700017
0.564565        0.700016
0.565566        0.700015
0.566567        0.700014
0.567568        0.700013
0.568569        0.700012
0.56957         0.700012
0.570571        0.700011
0.571572        0.70001
0.572573        0.70001
0.573574        0.700009
0.574575        0.700009
0.575576        0.700008
0.576577        0.700008
0.577578        0.700007
0.578579        0.700007
0.57958         0.700006
0.580581        0.700006
0.581582        0.700006
0.582583        0.700005
0.583584        0.700005
0.584585        0.700005
0.585586        0.700004
0.586587        0.700004
0.587588        0.700004
0.588589        0.700004
0.58959         0.700003
0.590591        0.700003
0.591592        0.700003
0.592593        0.700003
0.593594        0.700003
0.594595        0.700002
0.595596        0.700002
0.596597        0.700002
0.597598        0.700002
0.598599        0.700002
0.5996          0.700002
0.600601        0.700002
0.601602        0.700002
0.602603        0.700001
0.603604        0.700001
0.604605        0.700001
0.605606        0.700001
0.606607        0.700001
0.607608        0.700001
0.608609        0.700001
0.60961         0.700001
0.610611        0.700001
0.611612        0.700001
0.612613        0.700001
0.613614        0.700001
0.614615        0.700001
0.615616        0.700001
0.616617        0.700001
0.617618        0.7
0.618619        0.7
0.61962         0.7
0.620621        0.7
0.621622        0.7
0.622623        0.7
0.623624        0.7
0.624625        0.7
0.625626        0.7
0.626627        0.7
0.627628        0.7
0.628629        0.7
0.62963         0.7
0.630631        0.7
0.631632        0.7
0.632633        0.7
0.633634        0.7
0.634635        0.7
0.635636        0.7
0.636637        0.7
0.637638        0.7
0.638639        0.7
0.63964         0.7
0.640641        0.7
0.641642        0.7
0.642643        0.7
0.643644        0.7
0.644645        0.7
0.645646        0.7
0.646647        0.7
0.647648        0.7
0.648649        0.7
0.64965         0.7
0.650651        0.7
0.651652        0.7
0.652653        0.7
0.653654        0.7
0.654655        0.7
0.655656        0.7
0.656657        0.7
0.657658        0.7
0.658659        0.7
0.65966         0.7
0.660661        0.7
0.661662        0.7
0.662663        0.7
0.663664        0.7
0.664665        0.7
0.665666        0.7
0.666667        0.7
0.667668        0.7
0.668669        0.7
0.66967         0.7
0.670671        0.7
0.671672        0.7
0.672673        0.7
0.673674        0.7
0.674675        0.7
0.675676        0.7
0.676677        0.7
0.677678        0.7
0.678679        0.7
0.67968         0.7
0.680681        0.7
0.681682        0.7
0.682683        0.7
0.683684        0.7
0.684685        0.7
0.685686        0.7
0.686687        0.7
0.687688        0.7
0.688689        0.7
0.68969         0.7
0.690691        0.7
0.691692        0.7
0.692693        0.7
0.693694        0.7
0.694695        0.7
0.695696        0.7
0.696697        0.7
0.697698        0.7
0.698699        0.7
0.6997          0.7
0.700701        0.7
0.701702        0.7
0.702703        0.7
0.703704        0.7
0.704705        0.7
0.705706        0.7
0.706707        0.7
0.707708        0.7
0.708709        0.7
0.70971         0.7
0.710711        0.7
0.711712        0.7
0.712713        0.7
0.713714        0.7
0.714715        0.7
0.715716        0.7
0.716717        0.7
0.717718        0.7
0.718719        0.7
0.71972         0.7
0.720721        0.7
0.721722        0.7
0.722723        0.7
0.723724        0.7
0.724725        0.7
0.725726        0.7
0.726727        0.7
0.727728        0.7
0.728729        0.7
0.72973         0.7
0.730731        0.7
0.731732        0.7
0.732733        0.7
0.733734        0.7
0.734735        0.7
0.735736        0.7
0.736737        0.7
0.737738        0.7
0.738739        0.7
0.73974         0.7
0.740741        0.7
0.741742        0.7
0.742743        0.7
0.743744        0.7
0.744745        0.7
0.745746        0.7
0.746747        0.7
0.747748        0.7
0.748749        0.7
0.74975         0.7
0.750751        0.7
0.751752        0.7
0.752753        0.7
0.753754        0.7
0.754755        0.7
0.755756        0.7
0.756757        0.7
0.757758        0.7
0.758759        0.7
0.75976         0.7
0.760761        0.7
0.761762        0.7
0.762763        0.7
0.763764        0.7
0.764765        0.7
0.765766        0.7
0.766767        0.7
0.767768        0.7
0.768769        0.7
0.76977         0.7
0.770771        0.7
0.771772        0.7
0.772773        0.7
0.773774        0.7
0.774775        0.7
0.775776        0.7
0.776777        0.7
0.777778        0.7
0.778779        0.7
0.77978         0.7
0.780781        0.7
0.781782        0.7
0.782783        0.7
0.783784        0.7
0.784785        0.7
0.785786        0.7
0.786787        0.7
0.787788        0.7
0.788789        0.7
0.78979         0.7
0.790791        0.7
0.791792        0.7
0.792793        0.7
0.793794        0.7
0.794795        0.7
0.795796        0.7
0.796797        0.7
