#====================================================
#   t = 0.6     rho_bar = 0.7     Viscosity = 0.1#====================================================
#x              rho
#====================================================
0               0.700188
0.001001        0.700198
0.002002        0.700208
0.003003        0.700219
0.004004        0.700231
0.00500501      0.700243
0.00600601      0.700256
0.00700701      0.700269
0.00800801      0.700283
0.00900901      0.700298
0.01001         0.700313
0.011011        0.70033
0.012012        0.700347
0.013013        0.700364
0.014014        0.700383
0.015015        0.700402
0.016016        0.700423
0.017017        0.700444
0.018018        0.700467
0.019019        0.70049
0.02002         0.700515
0.021021        0.700541
0.022022        0.700568
0.023023        0.700596
0.024024        0.700626
0.025025        0.700657
0.026026        0.700689
0.027027        0.700723
0.028028        0.700758
0.029029        0.700795
0.03003         0.700834
0.031031        0.700875
0.032032        0.700917
0.033033        0.700962
0.034034        0.701009
0.035035        0.701057
0.036036        0.701108
0.037037        0.701161
0.038038        0.701217
0.039039        0.701275
0.04004         0.701336
0.041041        0.7014
0.042042        0.701467
0.043043        0.701536
0.044044        0.701609
0.045045        0.701686
0.046046        0.701766
0.047047        0.701849
0.048048        0.701937
0.049049        0.702028
0.0500501       0.702124
0.0510511       0.702224
0.0520521       0.702329
0.0530531       0.702439
0.0540541       0.702554
0.0550551       0.702674
0.0560561       0.702801
0.0570571       0.702933
0.0580581       0.703072
0.0590591       0.703217
0.0600601       0.70337
0.0610611       0.70353
0.0620621       0.703698
0.0630631       0.703875
0.0640641       0.704061
0.0650651       0.704256
0.0660661       0.704461
0.0670671       0.704677
0.0680681       0.704905
0.0690691       0.705144
0.0700701       0.705398
0.0710711       0.705665
0.0720721       0.705948
0.0730731       0.706248
0.0740741       0.706568
0.0750751       0.706913
0.0760761       0.707299
0.0770771       0.707765
0.0780781       0.708428
0.0790791       0.70963
0.0800801       0.712361
0.0810811       0.719302
0.0820821       0.736575
0.0830831       0.772607
0.0840841       0.824645
0.0850851       0.865377
0.0860861       0.870665
0.0870871       0.852835
0.0880881       0.83897
0.0890891       0.839056
0.0900901       0.846446
0.0910911       0.851627
0.0920921       0.851196
0.0930931       0.848006
0.0940941       0.845865
0.0950951       0.845863
0.0960961       0.846799
0.0970971       0.847271
0.0980981       0.846916
0.0990991       0.846208
0.1001          0.845668
0.101101        0.845422
0.102102        0.845292
0.103103        0.84509
0.104104        0.844773
0.105105        0.844403
0.106106        0.844048
0.107107        0.843724
0.108108        0.843412
0.109109        0.843086
0.11011         0.842743
0.111111        0.842388
0.112112        0.842029
0.113113        0.841671
0.114114        0.841309
0.115115        0.840943
0.116116        0.84057
0.117117        0.840193
0.118118        0.839812
0.119119        0.839428
0.12012         0.839039
0.121121        0.838648
0.122122        0.838252
0.123123        0.837853
0.124124        0.837451
0.125125        0.837045
0.126126        0.836637
0.127127        0.836225
0.128128        0.835811
0.129129        0.835393
0.13013         0.834973
0.131131        0.834551
0.132132        0.834125
0.133133        0.833698
0.134134        0.833267
0.135135        0.832835
0.136136        0.8324
0.137137        0.831963
0.138138        0.831524
0.139139        0.831083
0.14014         0.830639
0.141141        0.830194
0.142142        0.829747
0.143143        0.829298
0.144144        0.828847
0.145145        0.828394
0.146146        0.82794
0.147147        0.827483
0.148148        0.827026
0.149149        0.826566
0.15015         0.826105
0.151151        0.825643
0.152152        0.825179
0.153153        0.824714
0.154154        0.824247
0.155155        0.823779
0.156156        0.82331
0.157157        0.822839
0.158158        0.822367
0.159159        0.821894
0.16016         0.82142
0.161161        0.820945
0.162162        0.820468
0.163163        0.81999
0.164164        0.819512
0.165165        0.819032
0.166166        0.818551
0.167167        0.81807
0.168168        0.817587
0.169169        0.817103
0.17017         0.816619
0.171171        0.816133
0.172172        0.815647
0.173173        0.81516
0.174174        0.814672
0.175175        0.814184
0.176176        0.813694
0.177177        0.813204
0.178178        0.812713
0.179179        0.812222
0.18018         0.81173
0.181181        0.811237
0.182182        0.810743
0.183183        0.810249
0.184184        0.809754
0.185185        0.809259
0.186186        0.808763
0.187187        0.808267
0.188188        0.80777
0.189189        0.807273
0.19019         0.806775
0.191191        0.806276
0.192192        0.805778
0.193193        0.805278
0.194194        0.804779
0.195195        0.804279
0.196196        0.803778
0.197197        0.803278
0.198198        0.802776
0.199199        0.802275
0.2002          0.801773
0.201201        0.801271
0.202202        0.800769
0.203203        0.800266
0.204204        0.799763
0.205205        0.79926
0.206206        0.798757
0.207207        0.798253
0.208208        0.797749
0.209209        0.797245
0.21021         0.796741
0.211211        0.796237
0.212212        0.795732
0.213213        0.795228
0.214214        0.794723
0.215215        0.794218
0.216216        0.793713
0.217217        0.793208
0.218218        0.792703
0.219219        0.792198
0.22022         0.791693
0.221221        0.791188
