# lambda = 20
#===========================================
#x               y               y'              
#===========================================
-1              1               -10             
-0.9            0.207937        -6.0075         
-0.8            -0.233          -2.96           
-0.7            -0.412063       -0.752503       
-0.6            -0.408          0.719996        
-0.5            -0.289063       1.56249         
-0.4            -0.113          1.87999         
-0.3            0.0729364       1.77749         
-0.2            0.231998        1.35999         
-0.1            0.337935        0.732495        
-0              0.374996        4.55191e-15     
0               0.374996        -4.55191e-15    
0.1             0.337935        -0.732495       
0.2             0.231998        -1.35999        
0.3             0.0729364       -1.77749        
0.4             -0.113          -1.87999        
0.5             -0.289063       -1.56249        
0.6             -0.408          -0.719996       
0.7             -0.412063       0.752503        
0.8             -0.233          2.96            
0.9             0.207937        6.0075          
1               1               10              
