# lambda = 30
#===========================================
#x               y               y'              
#===========================================
-0              1.12215e-17     1.875           
-0.0002         -0.000375       1.875           
-0.0004         -0.000749999    1.875           
-0.0006         -0.001125       1.87499         
-0.0008         -0.0015         1.87498         
-0.001          -0.00187499     1.87497         
-0.0012         -0.00224998     1.87496         
-0.0014         -0.00262498     1.87495         
-0.0016         -0.00299996     1.87493         
-0.0018         -0.00337495     1.87491         
-0.002          -0.00374993     1.8749          
-0.0022         -0.00412491     1.87487         
-0.0024         -0.00449988     1.87485         
-0.0026         -0.00487485     1.87482         
-0.0028         -0.00524981     1.87479         
-0.003          -0.00562476     1.87476         
-0.0032         -0.00599971     1.87473         
-0.0034         -0.00637466     1.8747          
-0.0036         -0.00674959     1.87466         
-0.0038         -0.00712452     1.87462         
-0.004          -0.00749944     1.87458         
-0.0042         -0.00787435     1.87454         
-0.0044         -0.00824925     1.87449         
-0.0046         -0.00862415     1.87444         
-0.0048         -0.00899903     1.8744          
-0.005          -0.00937391     1.87434         
-0.0052         -0.00974877     1.87429         
-0.0054         -0.0101236      1.87423         
-0.0056         -0.0104985      1.87418         
-0.0058         -0.0108733      1.87412         
-0.006          -0.0112481      1.87406         
-0.0062         -0.0116229      1.87399         
-0.0064         -0.0119977      1.87392         
-0.0066         -0.0123725      1.87386         
-0.0068         -0.0127472      1.87379         
-0.007          -0.013122       1.87371         
-0.0072         -0.0134967      1.87364         
-0.0074         -0.0138715      1.87356         
-0.0076         -0.0142462      1.87348         
-0.0078         -0.0146208      1.8734          
-0.008          -0.0149955      1.87332         
-0.0082         -0.0153702      1.87324         
-0.0084         -0.0157448      1.87315         
-0.0086         -0.0161194      1.87306         
-0.0088         -0.016494       1.87297         
-0.009          -0.0168686      1.87287         
-0.0092         -0.0172432      1.87278         
-0.0094         -0.0176177      1.87268         
-0.0096         -0.0179923      1.87258         
-0.0098         -0.0183668      1.87248         
-0.01           -0.0187413      1.87238         
-0.0102         -0.0191157      1.87227         
-0.0104         -0.0194902      1.87216         
-0.0106         -0.0198646      1.87205         
-0.0108         -0.020239       1.87194         
-0.011          -0.0206134      1.87182         
-0.0112         -0.0209877      1.87171         
-0.0114         -0.021362       1.87159         
-0.0116         -0.0217363      1.87147         
-0.0118         -0.0221106      1.87135         
-0.012          -0.0224849      1.87122         
-0.0122         -0.0228591      1.87109         
-0.0124         -0.0232333      1.87096         
-0.0126         -0.0236075      1.87083         
-0.0128         -0.0239817      1.8707          
-0.013          -0.0243558      1.87056         
-0.0132         -0.0247299      1.87043         
-0.0134         -0.0251039      1.87029         
-0.0136         -0.025478       1.87015         
-0.0138         -0.025852       1.87            
-0.014          -0.026226       1.86986         
-0.0142         -0.0266         1.86971         
-0.0144         -0.0269739      1.86956         
-0.0146         -0.0273478      1.86941         
-0.0148         -0.0277216      1.86925         
-0.015          -0.0280955      1.8691          
-0.0152         -0.0284693      1.86894         
-0.0154         -0.028843       1.86878         
-0.0156         -0.0292168      1.86861         
-0.0158         -0.0295905      1.86845         
-0.016          -0.0299642      1.86828         
-0.0162         -0.0303378      1.86811         
-0.0164         -0.0307114      1.86794         
-0.0166         -0.031085       1.86777         
-0.0168         -0.0314585      1.86759         
-0.017          -0.031832       1.86742         
-0.0172         -0.0322055      1.86724         
-0.0174         -0.0325789      1.86706         
-0.0176         -0.0329523      1.86687         
-0.0178         -0.0333257      1.86669         
-0.018          -0.033699       1.8665          
-0.0182         -0.0340723      1.86631         
-0.0184         -0.0344455      1.86612         
-0.0186         -0.0348187      1.86592         
-0.0188         -0.0351919      1.86573         
-0.019          -0.035565       1.86553         
-0.0192         -0.0359381      1.86533         
-0.0194         -0.0363111      1.86513         
-0.0196         -0.0366841      1.86492         
-0.0198         -0.0370571      1.86472         
-0.02           -0.03743        1.86451         
-0.0202         -0.0378029      1.8643          
-0.0204         -0.0381757      1.86408         
-0.0206         -0.0385485      1.86387         
-0.0208         -0.0389213      1.86365         
-0.021          -0.039294       1.86343         
-0.0212         -0.0396667      1.86321         
-0.0214         -0.0400393      1.86299         
-0.0216         -0.0404119      1.86276         
-0.0218         -0.0407844      1.86253         
-0.022          -0.0411569      1.8623          
-0.0222         -0.0415293      1.86207         
-0.0224         -0.0419017      1.86184         
-0.0226         -0.042274       1.8616          
-0.0228         -0.0426463      1.86136         
-0.023          -0.0430186      1.86112         
-0.0232         -0.0433908      1.86088         
-0.0234         -0.0437629      1.86064         
-0.0236         -0.044135       1.86039         
-0.0238         -0.0445071      1.86014         
-0.024          -0.0448791      1.85989         
-0.0242         -0.0452511      1.85964         
