# lambda = 6
#===========================================
#x               y               y'              
#===========================================
-1              1               -3              
-0.999          0.997001        -2.997          
-0.998          0.994006        -2.994          
-0.997          0.991013        -2.991          
-0.996          0.988024        -2.988          
-0.995          0.985037        -2.985          
-0.994          0.982054        -2.982          
-0.993          0.979073        -2.979          
-0.992          0.976096        -2.976          
-0.991          0.973121        -2.973          
-0.99           0.97015         -2.97           
-0.989          0.967181        -2.967          
-0.988          0.964216        -2.964          
-0.987          0.961253        -2.961          
-0.986          0.958294        -2.958          
-0.985          0.955337        -2.955          
-0.984          0.952384        -2.952          
-0.983          0.949433        -2.949          
-0.982          0.946486        -2.946          
-0.981          0.943541        -2.943          
-0.98           0.9406          -2.94           
-0.979          0.937661        -2.937          
-0.978          0.934726        -2.934          
-0.977          0.931793        -2.931          
-0.976          0.928864        -2.928          
-0.975          0.925937        -2.925          
-0.974          0.923014        -2.922          
-0.973          0.920093        -2.919          
-0.972          0.917176        -2.916          
-0.971          0.914261        -2.913          
-0.97           0.91135         -2.91           
-0.969          0.908441        -2.907          
-0.968          0.905536        -2.904          
-0.967          0.902633        -2.901          
-0.966          0.899734        -2.898          
-0.965          0.896837        -2.895          
-0.964          0.893944        -2.892          
-0.963          0.891053        -2.889          
-0.962          0.888166        -2.886          
-0.961          0.885281        -2.883          
-0.96           0.8824          -2.88           
-0.959          0.879521        -2.877          
-0.958          0.876646        -2.874          
-0.957          0.873773        -2.871          
-0.956          0.870904        -2.868          
-0.955          0.868037        -2.865          
-0.954          0.865174        -2.862          
-0.953          0.862313        -2.859          
-0.952          0.859456        -2.856          
-0.951          0.856601        -2.853          
-0.95           0.85375         -2.85           
-0.949          0.850901        -2.847          
-0.948          0.848056        -2.844          
-0.947          0.845213        -2.841          
-0.946          0.842374        -2.838          
-0.945          0.839537        -2.835          
-0.944          0.836704        -2.832          
-0.943          0.833873        -2.829          
-0.942          0.831046        -2.826          
-0.941          0.828221        -2.823          
-0.94           0.8254          -2.82           
-0.939          0.822581        -2.817          
-0.938          0.819766        -2.814          
-0.937          0.816953        -2.811          
-0.936          0.814144        -2.808          
-0.935          0.811337        -2.805          
-0.934          0.808534        -2.802          
-0.933          0.805733        -2.799          
-0.932          0.802936        -2.796          
-0.931          0.800141        -2.793          
-0.93           0.79735         -2.79           
