#====================================================
#   t = 1       rho_bar = 0.7     Viscosity = 0.1
#====================================================
#x              rho
#====================================================
0               0.786985
0.001001        0.786625
0.002002        0.786265
0.003003        0.785906
0.004004        0.785546
0.00500501      0.785187
0.00600601      0.784827
0.00700701      0.784468
0.00800801      0.784109
0.00900901      0.783749
0.01001         0.78339
0.011011        0.783031
0.012012        0.782672
0.013013        0.782313
0.014014        0.781954
0.015015        0.781595
0.016016        0.781236
0.017017        0.780878
0.018018        0.780519
0.019019        0.78016
0.02002         0.779802
0.021021        0.779444
0.022022        0.779085
0.023023        0.778727
0.024024        0.778369
0.025025        0.778011
0.026026        0.777653
0.027027        0.777295
0.028028        0.776938
0.029029        0.77658
0.03003         0.776223
0.031031        0.775866
0.032032        0.775508
0.033033        0.775151
0.034034        0.774795
0.035035        0.774438
0.036036        0.774081
0.037037        0.773725
0.038038        0.773368
0.039039        0.773012
0.04004         0.772656
0.041041        0.7723
0.042042        0.771945
0.043043        0.771589
0.044044        0.771234
0.045045        0.770878
0.046046        0.770523
0.047047        0.770168
0.048048        0.769814
0.049049        0.769459
0.0500501       0.769105
0.0510511       0.768751
0.0520521       0.768397
0.0530531       0.768043
0.0540541       0.767689
0.0550551       0.767336
0.0560561       0.766983
0.0570571       0.76663
0.0580581       0.766277
0.0590591       0.765924
0.0600601       0.765572
0.0610611       0.76522
0.0620621       0.764868
0.0630631       0.764517
0.0640641       0.764165
0.0650651       0.763814
0.0660661       0.763463
0.0670671       0.763112
0.0680681       0.762762
0.0690691       0.762412
0.0700701       0.762062
0.0710711       0.761712
0.0720721       0.761363
0.0730731       0.761013
0.0740741       0.760664
0.0750751       0.760316
0.0760761       0.759967
0.0770771       0.759619
0.0780781       0.759272
0.0790791       0.758924
0.0800801       0.758577
0.0810811       0.75823
0.0820821       0.757883
0.0830831       0.757537
0.0840841       0.757191
0.0850851       0.756845
0.0860861       0.7565
0.0870871       0.756155
0.0880881       0.75581
0.0890891       0.755466
0.0900901       0.755122
0.0910911       0.754778
0.0920921       0.754434
0.0930931       0.754091
0.0940941       0.753749
0.0950951       0.753406
0.0960961       0.753064
0.0970971       0.752723
0.0980981       0.752381
0.0990991       0.75204
0.1001          0.7517
0.101101        0.75136
0.102102        0.75102
0.103103        0.750681
0.104104        0.750342
0.105105        0.750003
0.106106        0.749665
0.107107        0.749327
0.108108        0.74899
0.109109        0.748653
0.11011         0.748317
0.111111        0.74798
0.112112        0.747645
0.113113        0.74731
0.114114        0.746975
0.115115        0.746641
0.116116        0.746307
0.117117        0.745973
0.118118        0.745641
0.119119        0.745308
0.12012         0.744976
0.121121        0.744645
0.122122        0.744314
0.123123        0.743983
0.124124        0.743653
0.125125        0.743324
0.126126        0.742995
0.127127        0.742666
0.128128        0.742338
0.129129        0.742011
0.13013         0.741684
0.131131        0.741358
0.132132        0.741032
0.133133        0.740707
0.134134        0.740382
0.135135        0.740058
0.136136        0.739735
0.137137        0.739412
0.138138        0.73909
0.139139        0.738768
0.14014         0.738447
0.141141        0.738126
0.142142        0.737806
0.143143        0.737487
0.144144        0.737169
0.145145        0.736851
0.146146        0.736533
0.147147        0.736217
0.148148        0.735901
0.149149        0.735585
0.15015         0.735271
0.151151        0.734957
0.152152        0.734643
0.153153        0.734331
0.154154        0.734019
0.155155        0.733708
0.156156        0.733397
0.157157        0.733087
0.158158        0.732779
0.159159        0.73247
0.16016         0.732163
0.161161        0.731856
0.162162        0.73155
0.163163        0.731245
0.164164        0.730941
0.165165        0.730637
0.166166        0.730335
0.167167        0.730033
0.168168        0.729732
0.169169        0.729432
0.17017         0.729132
0.171171        0.728834
0.172172        0.728536
0.173173        0.728239
0.174174        0.727944
0.175175        0.727649
0.176176        0.727355
0.177177        0.727062
0.178178        0.726769
0.179179        0.726478
0.18018         0.726188
0.181181        0.725899
0.182182        0.72561
0.183183        0.725323
0.184184        0.725037
0.185185        0.724752
0.186186        0.724467
0.187187        0.724184
0.188188        0.723902
0.189189        0.723621
0.19019         0.723341
0.191191        0.723062
0.192192        0.722784
0.193193        0.722507
0.194194        0.722232
0.195195        0.721957
0.196196        0.721684
0.197197        0.721412
0.198198        0.721141
0.199199        0.720871
0.2002          0.720602
0.201201        0.720335
0.202202        0.720069
0.203203        0.719804
0.204204        0.71954
0.205205        0.719278
0.206206        0.719017
0.207207        0.718757
0.208208        0.718499
0.209209        0.718242
0.21021         0.717986
0.211211        0.717732
0.212212        0.717479
0.213213        0.717227
0.214214        0.716977
0.215215        0.716728
0.216216        0.716481
0.217217        0.716235
0.218218        0.71599
0.219219        0.715748
0.22022         0.715506
0.221221        0.715266
0.222222        0.715028
0.223223        0.714791
0.224224        0.714556
0.225225        0.714322
0.226226        0.71409
0.227227        0.71386
0.228228        0.713631
0.229229        0.713404
0.23023         0.713178
0.231231        0.712954
0.232232        0.712732
0.233233        0.712512
0.234234        0.712293
0.235235        0.712077
0.236236        0.711861
0.237237        0.711648
0.238238        0.711437
0.239239        0.711227
0.24024         0.711019
0.241241        0.710813
0.242242        0.710609
0.243243        0.710407
0.244244        0.710206
0.245245        0.710008
0.246246        0.709811
0.247247        0.709617
0.248248        0.709424
0.249249        0.709233
0.25025         0.709045
0.251251        0.708858
0.252252        0.708674
0.253253        0.708491
0.254254        0.70831
0.255255        0.708132
0.256256        0.707956
0.257257        0.707781
0.258258        0.707609
0.259259        0.707439
0.26026         0.707271
0.261261        0.707105
0.262262        0.706942
0.263263        0.70678
0.264264        0.706621
0.265265        0.706464
0.266266        0.706309
0.267267        0.706156
0.268268        0.706005
0.269269        0.705857
0.27027         0.705711
0.271271        0.705567
0.272272        0.705425
0.273273        0.705286
0.274274        0.705148
0.275275        0.705013
0.276276        0.704881
