#====================================================
#t = 3       rho_bar = 0.7     Viscosity = 0.17
#====================================================
#x              rho
#====================================================
0               0.765299
0.001001        0.765153
0.002002        0.765007
0.003003        0.764861
0.004004        0.764715
0.00500501      0.764569
0.00600601      0.764423
0.00700701      0.764277
0.00800801      0.76413
0.00900901      0.763984
0.01001         0.763838
0.011011        0.763692
0.012012        0.763546
0.013013        0.7634
0.014014        0.763255
0.015015        0.763109
0.016016        0.762963
0.017017        0.762817
0.018018        0.762671
0.019019        0.762525
0.02002         0.762379
0.021021        0.762233
0.022022        0.762088
0.023023        0.761942
0.024024        0.761796
0.025025        0.76165
0.026026        0.761505
0.027027        0.761359
0.028028        0.761213
0.029029        0.761068
0.03003         0.760922
0.031031        0.760776
0.032032        0.760631
0.033033        0.760485
0.034034        0.76034
0.035035        0.760194
0.036036        0.760048
0.037037        0.759903
0.038038        0.759757
0.039039        0.759612
0.04004         0.759467
0.041041        0.759321
0.042042        0.759176
0.043043        0.75903
0.044044        0.758885
0.045045        0.75874
0.046046        0.758594
0.047047        0.758449
0.048048        0.758304
0.049049        0.758159
0.0500501       0.758013
0.0510511       0.757868
0.0520521       0.757723
0.0530531       0.757578
0.0540541       0.757433
0.0550551       0.757288
0.0560561       0.757142
0.0570571       0.756997
0.0580581       0.756852
0.0590591       0.756707
0.0600601       0.756562
0.0610611       0.756417
0.0620621       0.756272
0.0630631       0.756128
0.0640641       0.755983
0.0650651       0.755838
0.0660661       0.755693
0.0670671       0.755548
0.0680681       0.755403
0.0690691       0.755258
0.0700701       0.755114
0.0710711       0.754969
0.0720721       0.754824
0.0730731       0.75468
0.0740741       0.754535
0.0750751       0.75439
0.0760761       0.754246
0.0770771       0.754101
0.0780781       0.753957
0.0790791       0.753812
0.0800801       0.753668
0.0810811       0.753523
0.0820821       0.753379
0.0830831       0.753234
0.0840841       0.75309
0.0850851       0.752946
0.0860861       0.752801
0.0870871       0.752657
0.0880881       0.752513
0.0890891       0.752369
0.0900901       0.752224
0.0910911       0.75208
0.0920921       0.751936
0.0930931       0.751792
0.0940941       0.751648
0.0950951       0.751504
0.0960961       0.75136
0.0970971       0.751216
0.0980981       0.751072
0.0990991       0.750928
0.1001          0.750784
0.101101        0.75064
0.102102        0.750496
0.103103        0.750352
0.104104        0.750208
0.105105        0.750065
0.106106        0.749921
0.107107        0.749777
0.108108        0.749634
0.109109        0.74949
0.11011         0.749346
0.111111        0.749203
0.112112        0.749059
0.113113        0.748916
0.114114        0.748772
0.115115        0.748629
0.116116        0.748485
0.117117        0.748342
0.118118        0.748199
0.119119        0.748055
0.12012         0.747912
0.121121        0.747769
0.122122        0.747626
0.123123        0.747483
0.124124        0.747339
0.125125        0.747196
0.126126        0.747053
0.127127        0.74691
0.128128        0.746767
0.129129        0.746624
0.13013         0.746481
0.131131        0.746339
0.132132        0.746196
0.133133        0.746053
0.134134        0.74591
0.135135        0.745767
0.136136        0.745625
0.137137        0.745482
0.138138        0.745339
0.139139        0.745197
0.14014         0.745054
0.141141        0.744912
0.142142        0.744769
0.143143        0.744627
0.144144        0.744485
0.145145        0.744342
0.146146        0.7442
0.147147        0.744058
0.148148        0.743915
0.149149        0.743773
0.15015         0.743631
0.151151        0.743489
0.152152        0.743347
0.153153        0.743205
0.154154        0.743063
0.155155        0.742921
0.156156        0.742779
0.157157        0.742637
0.158158        0.742496
0.159159        0.742354
0.16016         0.742212
0.161161        0.74207
0.162162        0.741929
0.163163        0.741787
0.164164        0.741646
0.165165        0.741504
0.166166        0.741363
0.167167        0.741221
0.168168        0.74108
0.169169        0.740939
0.17017         0.740798
0.171171        0.740656
0.172172        0.740515
0.173173        0.740374
0.174174        0.740233
0.175175        0.740092
0.176176        0.739951
0.177177        0.73981
0.178178        0.739669
0.179179        0.739528
0.18018         0.739388
0.181181        0.739247
0.182182        0.739106
0.183183        0.738966
0.184184        0.738825
0.185185        0.738685
0.186186        0.738544
0.187187        0.738404
0.188188        0.738263
0.189189        0.738123
0.19019         0.737983
0.191191        0.737843
0.192192        0.737702
0.193193        0.737562
0.194194        0.737422
0.195195        0.737282
0.196196        0.737142
0.197197        0.737002
0.198198        0.736863
0.199199        0.736723
0.2002          0.736583
0.201201        0.736444
0.202202        0.736304
0.203203        0.736164
0.204204        0.736025
0.205205        0.735886
0.206206        0.735746
0.207207        0.735607
0.208208        0.735468
0.209209        0.735328
