#====================================================
#   t = 4.1     rho_bar = 0.7     Viscosity = 0.1
#====================================================
#x              rho
#====================================================
0               0.70541
0.001001        0.705337
0.002002        0.705263
0.003003        0.70519
0.004004        0.705117
0.00500501      0.705044
0.00600601      0.704972
0.00700701      0.704901
0.00800801      0.704829
0.00900901      0.704758
0.01001         0.704688
0.011011        0.704618
0.012012        0.704548
0.013013        0.704478
0.014014        0.704409
0.015015        0.704341
0.016016        0.704273
0.017017        0.704205
0.018018        0.704138
0.019019        0.704071
0.02002         0.704005
0.021021        0.703939
0.022022        0.703873
0.023023        0.703808
0.024024        0.703743
0.025025        0.703679
0.026026        0.703615
0.027027        0.703552
0.028028        0.70349
0.029029        0.703427
0.03003         0.703366
0.031031        0.703304
0.032032        0.703243
0.033033        0.703183
0.034034        0.703123
0.035035        0.703064
0.036036        0.703006
0.037037        0.702947
0.038038        0.70289
0.039039        0.702833
0.04004         0.702776
0.041041        0.70272
0.042042        0.702664
0.043043        0.70261
0.044044        0.702555
0.045045        0.702501
0.046046        0.702448
0.047047        0.702396
0.048048        0.702343
0.049049        0.702292
0.0500501       0.702241
0.0510511       0.702191
0.0520521       0.702141
0.0530531       0.702092
0.0540541       0.702044
0.0550551       0.701996
0.0560561       0.701949
0.0570571       0.701902
0.0580581       0.701856
0.0590591       0.701811
0.0600601       0.701766
0.0610611       0.701722
0.0620621       0.701678
0.0630631       0.701635
0.0640641       0.701593
0.0650651       0.701552
0.0660661       0.701511
0.0670671       0.701471
0.0680681       0.701431
0.0690691       0.701392
0.0700701       0.701354
0.0710711       0.701316
0.0720721       0.701279
0.0730731       0.701243
0.0740741       0.701207
0.0750751       0.701172
0.0760761       0.701138
0.0770771       0.701104
0.0780781       0.701071
0.0790791       0.701039
0.0800801       0.701007
0.0810811       0.700976
0.0820821       0.700946
0.0830831       0.700916
0.0840841       0.700887
0.0850851       0.700858
0.0860861       0.70083
0.0870871       0.700803
0.0880881       0.700776
0.0890891       0.700751
0.0900901       0.700725
0.0910911       0.7007
0.0920921       0.700676
0.0930931       0.700653
0.0940941       0.70063
0.0950951       0.700608
0.0960961       0.700586
