#====================================================
#   t = 3.8     rho_bar = 0.7     Viscosity = 0.1
#====================================================
#x              rho
#====================================================
0               0.716928
0.001001        0.716824
0.002002        0.71672
0.003003        0.716617
0.004004        0.716513
0.00500501      0.71641
0.00600601      0.716307
0.00700701      0.716203
0.00800801      0.7161
0.00900901      0.715998
0.01001         0.715895
0.011011        0.715792
0.012012        0.715689
0.013013        0.715587
0.014014        0.715485
0.015015        0.715382
0.016016        0.71528
0.017017        0.715178
0.018018        0.715077
0.019019        0.714975
0.02002         0.714873
0.021021        0.714772
0.022022        0.71467
0.023023        0.714569
0.024024        0.714468
0.025025        0.714367
0.026026        0.714266
0.027027        0.714166
0.028028        0.714065
0.029029        0.713965
0.03003         0.713865
0.031031        0.713764
0.032032        0.713664
0.033033        0.713565
0.034034        0.713465
0.035035        0.713365
0.036036        0.713266
0.037037        0.713167
0.038038        0.713068
0.039039        0.712969
0.04004         0.71287
0.041041        0.712771
0.042042        0.712673
0.043043        0.712574
0.044044        0.712476
0.045045        0.712378
0.046046        0.71228
0.047047        0.712183
0.048048        0.712085
0.049049        0.711988
0.0500501       0.711891
0.0510511       0.711794
0.0520521       0.711697
0.0530531       0.7116
0.0540541       0.711504
0.0550551       0.711408
0.0560561       0.711311
0.0570571       0.711215
0.0580581       0.71112
0.0590591       0.711024
0.0600601       0.710929
0.0610611       0.710834
0.0620621       0.710739
0.0630631       0.710644
0.0640641       0.710549
0.0650651       0.710455
0.0660661       0.710361
0.0670671       0.710267
0.0680681       0.710173
0.0690691       0.710079
0.0700701       0.709986
0.0710711       0.709893
0.0720721       0.7098
0.0730731       0.709707
0.0740741       0.709615
0.0750751       0.709522
0.0760761       0.70943
0.0770771       0.709339
0.0780781       0.709247
0.0790791       0.709156
0.0800801       0.709065
0.0810811       0.708974
0.0820821       0.708883
0.0830831       0.708793
0.0840841       0.708703
0.0850851       0.708613
0.0860861       0.708523
0.0870871       0.708434
0.0880881       0.708345
0.0890891       0.708256
0.0900901       0.708167
0.0910911       0.708079
0.0920921       0.707991
0.0930931       0.707903
0.0940941       0.707815
0.0950951       0.707728
0.0960961       0.707641
0.0970971       0.707555
0.0980981       0.707468
0.0990991       0.707382
0.1001          0.707296
0.101101        0.707211
0.102102        0.707126
0.103103        0.707041
0.104104        0.706956
0.105105        0.706872
0.106106        0.706788
0.107107        0.706705
0.108108        0.706621
0.109109        0.706538
0.11011         0.706456
0.111111        0.706374
0.112112        0.706292
0.113113        0.70621
0.114114        0.706129
0.115115        0.706048
0.116116        0.705968
0.117117        0.705888
0.118118        0.705808
0.119119        0.705728
0.12012         0.705649
0.121121        0.705571
0.122122        0.705493
0.123123        0.705415
0.124124        0.705337
0.125125        0.70526
0.126126        0.705184
0.127127        0.705108
0.128128        0.705032
0.129129        0.704956
0.13013         0.704882
0.131131        0.704807
0.132132        0.704733
0.133133        0.704659
0.134134        0.704586
0.135135        0.704513
0.136136        0.704441
0.137137        0.704369
0.138138        0.704298
0.139139        0.704227
0.14014         0.704157
0.141141        0.704087
0.142142        0.704018
0.143143        0.703949
0.144144        0.70388
0.145145        0.703813
0.146146        0.703745
0.147147        0.703678
0.148148        0.703612
0.149149        0.703546
0.15015         0.703481
0.151151        0.703416
0.152152        0.703352
0.153153        0.703289
0.154154        0.703225
0.155155        0.703163
0.156156        0.703101
0.157157        0.70304
0.158158        0.702979
0.159159        0.702919
0.16016         0.702859
0.161161        0.7028
0.162162        0.702742
