#====================================================
#   t = 3.5     rho_bar = 0.7     Viscosity = 0
#====================================================
#x              rho
#====================================================
0               0.707449
0.001001        0.707233
0.002002        0.709887
0.003003        0.715905
0.004004        0.725984
0.00500501      0.738978
0.00600601      0.750393
0.00700701      0.753887
0.00800801      0.747238
0.00900901      0.734692
0.01001         0.722541
0.011011        0.714084
0.012012        0.709635
0.013013        0.708437
0.014014        0.710126
0.015015        0.714885
0.016016        0.723113
0.017017        0.734068
0.018018        0.744524
0.019019        0.749378
0.02002         0.745772
0.021021        0.735968
0.022022        0.725065
0.023023        0.716695
0.024024        0.71187
0.025025        0.710289
0.026026        0.711569
0.027027        0.71573
0.028028        0.72275
0.029029        0.731826
0.03003         0.740263
0.031031        0.744337
0.032032        0.741824
0.033033        0.734295
0.034034        0.725429
0.035035        0.718327
0.036036        0.714086
0.037037        0.712786
0.038038        0.714113
0.039039        0.717957
0.04004         0.723893
0.041041        0.730852
0.042042        0.736613
0.043043        0.738806
0.044044        0.736427
0.045045        0.730831
0.046046        0.724479
0.047047        0.719438
0.048048        0.716558
0.049049        0.716009
0.0500501       0.717534
0.0510511       0.720821
0.0520521       0.725146
0.0530531       0.729456
0.0540541       0.732306
0.0550551       0.732732
0.0560561       0.730634
0.0570571       0.727079
0.0580581       0.723349
0.0590591       0.720565
0.0600601       0.719141
0.0610611       0.71921
0.0620621       0.720478
0.0630631       0.7226
0.0640641       0.724915
0.0650651       0.72682
0.0660661       0.72769
0.0670671       0.727368
0.0680681       0.726013
0.0690691       0.724208
0.0700701       0.722487
0.0710711       0.721304
0.0720721       0.720803
0.0730731       0.720991
0.0740741       0.721671
0.0750751       0.72259
0.0760761       0.723424
0.0770771       0.723949
0.0780781       0.724021
0.0790791       0.723675
0.0800801       0.723024
0.0810811       0.722298
0.0820821       0.721656
0.0830831       0.721248
0.0840841       0.721062
0.0850851       0.721118
0.0860861       0.721278
0.0870871       0.721511
0.0880881       0.721644
0.0890891       0.721702
0.0900901       0.72159
0.0910911       0.721408
0.0920921       0.721114
0.0930931       0.720843
0.0940941       0.72058
0.0950951       0.720408
0.0960961       0.720275
0.0970971       0.72022
0.0980981       0.720184
0.0990991       0.720165
0.1001          0.72011
0.101101        0.720026
0.102102        0.719911
0.103103        0.719762
0.104104        0.719609
0.105105        0.719446
0.106106        0.719312
0.107107        0.719183
0.108108        0.71908
0.109109        0.71898
0.11011         0.718889
0.111111        0.718796
0.112112        0.71869
0.113113        0.718587
0.114114        0.718471
0.115115        0.718359
0.116116        0.718228
0.117117        0.718112
0.118118        0.717985
0.119119        0.71787
0.12012         0.71774
0.121121        0.717642
0.122122        0.717529
0.123123        0.71744
0.124124        0.717328
0.125125        0.717241
0.126126        0.717125
0.127127        0.717017
0.128128        0.716885
0.129129        0.716765
0.13013         0.716642
0.131131        0.716526
0.132132        0.716415
0.133133        0.716314
0.134134        0.71622
0.135135        0.716117
0.136136        0.71601
0.137137        0.715895
0.138138        0.715789
0.139139        0.715655
0.14014         0.715551
0.141141        0.715423
0.142142        0.715342
0.143143        0.715212
0.144144        0.715138
0.145145        0.715008
0.146146        0.71493
0.147147        0.714787
0.148148        0.714698
0.149149        0.714559
0.15015         0.714471
0.151151        0.714341
0.152152        0.714255
0.153153        0.714134
0.154154        0.714049
0.155155        0.713928
0.156156        0.713831
0.157157        0.713713
0.158158        0.713612
0.159159        0.713497
0.16016         0.713394
0.161161        0.713295
0.162162        0.713188
0.163163        0.713087
0.164164        0.712977
0.165165        0.712875
0.166166        0.712752
0.167167        0.712645
0.168168        0.712534
0.169169        0.71243
0.17017         0.712329
0.171171        0.712234
0.172172        0.712145
0.173173        0.712046
0.174174        0.711949
0.175175        0.711838
0.176176        0.71173
0.177177        0.711612
0.178178        0.711497
0.179179        0.711382
0.18018         0.711281
0.181181        0.711183
0.182182        0.711092
0.183183        0.710998
0.184184        0.710916
0.185185        0.710814
0.186186        0.71072
0.187187        0.710603
0.188188        0.710506
0.189189        0.710379
0.19019         0.710285
0.191191        0.710162
0.192192        0.710082
0.193193        0.709965
0.194194        0.709898
0.195195        0.70978
0.196196        0.709715
0.197197        0.709592
0.198198        0.709523
0.199199        0.70939
0.2002          0.709318
0.201201        0.709186
0.202202        0.709113
0.203203        0.708985
0.204204        0.708914
0.205205        0.708795
0.206206        0.708724
0.207207        0.70861
0.208208        0.708534
0.209209        0.708425
0.21021         0.708344
0.211211        0.708238
0.212212        0.708151
0.213213        0.708049
0.214214        0.707961
0.215215        0.70786
0.216216        0.707771
0.217217        0.707673
0.218218        0.707585
0.219219        0.707487
0.22022         0.7074
0.221221        0.707304
0.222222        0.707218
0.223223        0.707123
0.224224        0.707039
0.225225        0.706943
0.226226        0.706859
0.227227        0.706766
0.228228        0.70668
0.229229        0.706587
0.23023         0.706499
0.231231        0.706411
0.232232        0.70632
0.233233        0.706235
0.234234        0.706142
0.235235        0.706066
0.236236        0.70597
0.237237        0.705898
0.238238        0.705799
0.239239        0.705734
0.24024         0.705631
0.241241        0.705566
0.242242        0.705459
0.243243        0.7054
0.244244        0.705292
0.245245        0.70523
0.246246        0.705125
0.247247        0.705067
0.248248        0.704966
0.249249        0.704905
0.25025         0.704811
0.251251        0.704748
0.252252        0.704659
0.253253        0.70459
0.254254        0.704504
0.255255        0.704432
0.256256        0.704349
0.257257        0.704274
0.258258        0.704195
0.259259        0.704121
0.26026         0.704047
0.261261        0.703975
0.262262        0.703901
0.263263        0.703832
0.264264        0.703759
0.265265        0.703691
0.266266        0.703615
0.267267        0.70355
0.268268        0.703471
0.269269        0.70341
0.27027         0.703328
0.271271        0.703273
0.272272        0.703192
0.273273        0.703142
0.274274        0.703061
0.275275        0.703012
0.276276        0.702934
0.277277        0.702886
0.278278        0.702808
0.279279        0.702757
0.28028         0.702683
0.281281        0.702631
0.282282        0.702561
0.283283        0.702504
0.284284        0.702444
0.285285        0.702387
0.286286        0.702332
0.287287        0.702271
0.288288        0.702225
0.289289        0.702161
0.29029         0.702118
0.291291        0.702047
0.292292        0.702011
0.293293        0.701938
0.294294        0.701905
0.295295        0.701832
0.296296        0.701805
0.297297        0.701735
0.298298        0.70171
0.299299        0.701641
0.3003          0.701619
0.301301        0.701551
0.302302        0.701526
0.303303        0.70146
0.304304        0.701434
0.305305        0.701373
0.306306        0.701344
0.307307        0.701292
0.308308        0.701261
0.309309        0.701216
0.31031         0.701184
0.311311        0.701144
0.312312        0.701109
0.313313        0.701072
0.314314        0.701034
0.315315        0.701002
0.316316        0.700961
0.317317        0.700934
0.318318        0.700894
0.319319        0.700871
0.32032         0.700832
0.321321        0.700814
0.322322        0.700777
0.323323        0.700757
0.324324        0.700721
0.325325        0.700701
0.326326        0.700668
0.327327        0.700644
0.328328        0.700616
0.329329        0.700594
0.33033         0.700573
0.331331        0.700548
0.332332        0.700531
0.333333        0.700508
0.334334        0.700492
0.335335        0.700464
0.336336        0.700452
0.337337        0.700423
0.338338        0.700415
0.339339        0.700383
0.34034         0.700383
0.341341        0.700352
0.342342        0.700356
0.343343        0.700322
0.344344        0.700327
0.345345        0.700295
0.346346        0.700297
0.347347        0.700266
0.348348        0.700268
0.349349        0.700241
0.35035         0.700245
0.351351        0.70022
0.352352        0.700225
0.353353        0.700202
0.354354        0.700207
0.355355        0.700184
0.356356        0.700185
0.357357        0.700165
0.358358        0.700164
0.359359        0.700149
0.36036         0.700146
0.361361        0.700139
0.362362        0.700133
0.363363        0.700129
0.364364        0.70012
0.365365        0.700118
0.366366        0.700105
0.367367        0.700105
0.368368        0.70009
0.369369        0.700096
0.37037         0.70008
0.371371        0.700089
0.372372        0.700073
0.373373        0.700085
0.374374        0.700065
0.375375        0.700076
0.376376        0.700054
0.377377        0.700068
0.378378        0.700045
0.379379        0.700061
0.38038         0.700041
0.381381        0.700066
0.382382        0.700064
0.383383        0.700183
0.384384        0.700626
0.385385        0.702814
0.386386        0.712441
0.387387        0.749449
0.388388        0.842394
0.389389        0.944629
0.39039         0.934221
0.391391        0.825359
0.392392        0.740862
0.393393        0.710046
0.394394        0.702261
0.395395        0.700554
0.396396        0.700162
0.397397        0.700099
0.398398        0.700063
0.399399        0.700078
0.4004          0.700059
0.401401        0.70008
0.402402        0.70007
0.403403        0.700119
0.404404        0.70024
0.405405        0.700888
0.406406        0.703751
0.407407        0.716179
0.408408        0.760672
0.409409        0.859648
0.41041         0.947298
0.411411        0.914423
0.412412        0.805332
0.413413        0.732692
0.414414        0.70798
0.415415        0.701861
0.416416        0.700477
0.417417        0.70018
0.418418        0.700107
0.419419        0.700092
0.42042         0.700089
0.421421        0.700088
0.422422        0.700095
0.423423        0.70011
0.424424        0.700189
0.425425        0.700525
0.426426        0.70204
0.427427        0.708657
0.428428        0.734624
0.429429        0.808146
0.43043         0.913248
0.431431        0.939806
0.432432        0.852006
0.433433        0.757428
0.434434        0.71548
0.435435        0.703704
0.436436        0.700942
0.437437        0.70031
0.438438        0.70018
0.439439        0.700137
0.44044         0.70014
0.441441        0.700127
0.442442        0.700142
0.443443        0.70014
0.444444        0.700201
0.445445        0.700407
0.446446        0.701391
0.447447        0.705608
0.448448        0.722726
0.449449        0.777326
0.45045         0.877821
0.451451        0.939551
0.452452        0.882969
0.453453        0.781532
0.454454        0.724331
0.455455        0.70607
0.456456        0.701528
0.457457        0.70048
0.458458        0.700242
0.459459        0.700189
0.46046         0.700181
0.461461        0.700177
0.462462        0.700185
0.463463        0.700189
0.464464        0.700245
0.465465        0.700451
0.466466        0.701405
0.467467        0.705445
0.468468        0.721595
0.469469        0.772964
0.47047         0.869325
0.471471        0.932963
0.472472        0.883136
0.473473        0.784425
0.474474        0.726003
0.475475        0.706656
0.476476        0.701698
0.477477        0.700544
0.478478        0.700263
0.479479        0.700217
0.48048         0.70019
0.481481        0.700206
0.482482        0.700194
0.483483        0.700224
0.484484        0.700276
0.485485        0.700569
0.486486        0.701738
0.487487        0.706675
0.488488        0.725572
0.489489        0.781919
0.49049         0.877068
0.491491        0.926773
0.492492        0.867224
0.493493        0.773611
0.494494        0.722332
0.495495        0.705805
0.496496        0.701547
0.497497        0.700541
0.498498        0.700292
0.499499        0.700247
0.500501        0.700223
0.501502        0.700231
0.502503        0.700224
0.503504        0.700262
0.504505        0.700359
0.505506        0.700837
0.506507        0.702731
0.507508        0.710422
0.508509        0.737758
0.50951         0.807517
0.510511        0.897322
0.511512        0.912838
0.512513        0.83369
0.513514        0.752177
0.514515        0.715055
0.515516        0.703989
0.516517        0.701153
0.517518        0.700494
0.518519        0.700313
0.51952         0.700285
0.520521        0.700264
